Transaction_ID,Date,Item_ID,Outlet_ID,Customer_ID,Quantity,Sales,Rating
TXN0004685,01-04-2018,ITM0416,OUT006,CUS00897,16,3954.56,3.7
TXN0001066,02-11-2019,ITM0419,OUT015,CUS01205,3,4562.70,3.6
TXN0002968,18-04-2018,ITM0293,OUT045,CUS01438,13,2688.97,2.1
TXN0010029,21-12-2023,ITM0319,OUT042,CUS01793,13,227.16,1.4
TXN0002778,11-09-2018,ITM0214,OUT026,CUS01776,15,229.05,1.9
TXN0003772,07-02-2022,ITM0247,OUT027,CUS00724,7,386.98,3.4
TXN0004202,21-09-2023,ITM0019,OUT021,CUS01691,8,4705.79,3.8
TXN0001806,05-02-2023,ITM0069,OUT048,CUS00792,19,2490.70,3.3
TXN0004925,18-03-2020,ITM0054,OUT012,CUS00467,6,,3.8
TXN0006219,09-12-2020,ITM0138,OUT034,CUS00697,7,3202.32,2.5
TXN0009941,22-09-2018,ITM0240,OUT014,CUS00891,16,2052.92,1.6
TXN0010320,03-02-2022,ITM0382,OUT043,CUS01383,17,4343.55,2.7
TXN0009249,23-07-2019,ITM0289,OUT016,CUS01340,2,411.83,2.7
TXN0005289,03-12-2021,ITM0499,OUT008,CUS01579,18,741.01,4.0
TXN0009148,10-09-2019,ITM0207,OUT002,CUS00682,9,,4.7
TXN0006636,01-12-2021,ITM0208,OUT009,CUS01985,2,3639.46,3.8
TXN0001236,26-08-2021,ITM0379,OUT022,CUS01698,,1325.42,2.6
TXN0000162,15-07-2021,ITM0089,OUT015,CUS01505,19,1253.13,
TXN0002934,21-11-2021,ITM0014,OUT040,CUS01151,20,4048.67,1.2
TXN0007317,04-06-2020,ITM0289,OUT031,CUS01872,9,4814.25,1.5
TXN0007031,15-03-2023,ITM0204,OUT010,CUS00182,12,1183.54,1.1
TXN0008945,,ITM0275,OUT010,CUS01323,19,1669.89,1.0
TXN0009068,13-05-2022,ITM0320,OUT019,CUS01677,11,4252.36,1.9
TXN0005680,06-04-2019,ITM0322,OUT039,CUS01752,15,157.53,3.8
TXN0002956,04-04-2021,ITM0043,OUT039,CUS01426,,2814.18,2.6
TXN0002521,17-04-2018,ITM0066,OUT019,CUS00980,4,3927.89,4.1
TXN0004783,17-05-2021,ITM0106,OUT021,CUS00335,4,3693.77,4.2
TXN0006590,13-05-2022,ITM0291,OUT010,CUS01787,,3867.13,3.6
TXN0006300,16-12-2022,ITM0158,OUT044,CUS00924,20,2231.03,3.4
TXN0007429,20-09-2022,ITM0387,OUT025,CUS01424,6,2608.37,
TXN0006717,07-08-2023,ITM0281,OUT023,CUS00196,13,378.14,3.2
TXN0000055,10-07-2022,ITM0185,OUT029,CUS00525,17,1116.68,1.9
TXN0007176,23-09-2020,ITM0033,OUT048,CUS01213,13,,1.5
TXN0001047,31-10-2020,ITM0088,OUT048,CUS00873,5,4349.05,1.2
TXN0004140,09-06-2019,ITM0323,OUT028,CUS01587,2,670.17,4.3
TXN0005204,07-01-2018,ITM0008,OUT021,CUS01883,1,2072.73,1.8
TXN0002424,31-01-2019,ITM0171,OUT004,CUS01313,19,961.50,3.6
TXN0010103,15-03-2022,ITM0048,OUT036,CUS00098,4,3177.13,1.8
TXN0001519,02-06-2023,ITM0200,OUT001,CUS00608,11,364.65,3.9
TXN0002145,09-03-2022,ITM0408,OUT001,CUS01984,3,2077.11,4.2
TXN0009817,12-03-2022,ITM0022,OUT004,CUS01798,,4446.12,4.9
TXN0003797,29-04-2022,ITM0324,OUT012,CUS01242,14,1809.36,4.5
TXN0004245,23-01-2019,ITM0028,OUT029,CUS00441,6,3790.89,3.7
TXN0004901,08-03-2023,ITM0273,OUT016,CUS00536,16,2173.75,4.2
TXN0009894,04-10-2023,ITM0343,OUT047,CUS01427,2,,2.7
TXN0008230,16-03-2021,ITM0358,OUT049,CUS00358,15,2473.16,1.0
TXN0001310,16-07-2021,ITM0455,OUT024,CUS00893,1,4982.61,1.7
TXN0002003,10-11-2020,ITM0258,OUT032,CUS01148,1,4486.23,4.0
TXN0007069,23-11-2019,ITM0118,OUT029,CUS01940,9,2537.99,
TXN0000814,07-02-2019,ITM0479,OUT040,CUS01879,,715.38,1.6
TXN0005598,18-08-2023,ITM0052,OUT008,CUS01741,11,4720.03,4.0
TXN0002112,26-07-2022,ITM0295,OUT042,CUS00628,14,1355.98,4.6
TXN0003134,13-01-2018,ITM0455,OUT001,CUS00337,6,3194.56,3.3
TXN0002670,07-04-2018,ITM0315,OUT022,CUS00483,19,3277.93,1.6
TXN0001515,26-11-2022,ITM0251,OUT033,CUS00741,8,2151.12,3.9
TXN0004786,17-03-2020,ITM0285,OUT022,CUS01716,4,2443.36,1.4
TXN0004707,25-01-2022,ITM0011,OUT032,CUS01524,10,4712.92,2.2
TXN0007121,21-03-2019,ITM0049,OUT024,CUS00998,19,1351.97,3.9
TXN0007955,02-10-2020,ITM0406,OUT011,CUS01459,18,342.55,2.0
TXN0010318,27-04-2019,ITM0249,OUT025,CUS00687,11,4043.08,2.8
TXN0005783,18-01-2020,ITM0068,OUT030,CUS01084,4,3842.55,1.6
TXN0008640,24-07-2018,ITM0116,OUT028,CUS01875,4,,1.3
TXN0008735,01-10-2020,ITM0348,OUT003,CUS00861,3,140.08,2.9
TXN0008600,27-10-2023,ITM0120,OUT049,CUS01084,9,,2.3
TXN0005489,23-02-2022,ITM0452,OUT028,CUS00307,10,1761.71,4.2
TXN0006002,29-08-2021,ITM0185,OUT041,CUS00379,14,511.33,5.0
TXN0003048,07-11-2021,ITM0432,OUT050,CUS00783,,,2.2
TXN0004308,16-08-2021,ITM0414,OUT004,CUS01758,9,970.27,4.0
TXN0002459,16-04-2018,ITM0363,OUT008,CUS01621,19,4058.57,4.3
TXN0008281,27-08-2021,ITM0171,OUT028,CUS01806,12,,3.7
TXN0004114,15-01-2019,ITM0140,OUT020,CUS00380,18,2396.00,3.3
TXN0005617,22-03-2023,ITM0213,OUT050,CUS01440,,1181.94,1.6
TXN0008297,14-01-2021,ITM0376,OUT011,CUS00640,15,1849.25,2.3
TXN0006203,26-06-2023,ITM0270,OUT007,CUS00104,6,3781.18,3.2
TXN0006238,02-11-2021,ITM0306,OUT003,CUS00105,6,4620.21,1.2
TXN0001006,15-10-2018,ITM0211,OUT014,CUS01538,3,3033.48,3.1
TXN0000653,08-03-2023,ITM0327,OUT024,CUS01661,2,902.06,4.2
TXN0002994,18-04-2020,ITM0055,OUT045,CUS00246,8,1220.19,3.3
TXN0009810,28-10-2023,ITM0433,OUT039,CUS01290,2,1321.71,4.5
TXN0009271,17-06-2020,ITM0210,OUT036,CUS01996,6,3571.63,4.7
TXN0006310,02-08-2022,ITM0003,OUT015,CUS00669,13,2607.97,4.0
TXN0008661,11-08-2022,ITM0057,OUT047,CUS00683,3,1281.72,4.7
TXN0007055,25-04-2023,ITM0314,OUT007,CUS00438,6,1493.53,3.8
TXN0004190,12-09-2018,ITM0300,OUT045,CUS00897,3,1970.64,1.7
TXN0007234,13-08-2022,ITM0358,OUT006,CUS00338,7,2826.04,4.9
TXN0007206,31-03-2020,ITM0421,OUT009,CUS01831,17,3402.70,2.4
TXN0003694,,ITM0449,OUT007,CUS00253,1,112.64,2.5
TXN0001657,07-06-2019,ITM0177,OUT019,CUS01327,6,4011.44,2.4
TXN0000769,22-01-2022,ITM0284,OUT022,CUS00704,1,4061.56,1.7
TXN0002356,07-07-2022,ITM0240,OUT028,CUS00699,6,,4.9
TXN0007960,23-04-2022,ITM0069,OUT013,CUS00168,11,1015.29,2.4
TXN0004869,22-05-2023,ITM0285,OUT031,CUS01450,8,2546.63,1.5
TXN0002354,07-12-2019,ITM0179,OUT017,CUS01078,5,2922.67,3.2
TXN0008347,24-06-2018,ITM0186,OUT048,CUS00748,7,1334.49,1.6
TXN0004070,17-03-2019,ITM0407,OUT008,CUS01614,16,,1.5
TXN0002208,19-02-2019,ITM0073,OUT044,CUS00773,16,2944.34,1.1
TXN0004553,29-01-2018,ITM0321,OUT001,CUS01701,20,3692.00,2.7
TXN0005046,27-06-2019,ITM0321,OUT035,CUS01222,9,644.96,2.9
TXN0000253,08-09-2021,ITM0329,OUT028,CUS01651,18,2692.81,1.5
TXN0007964,20-12-2022,ITM0032,OUT009,CUS00767,9,1203.33,3.1
TXN0005807,05-01-2020,ITM0478,OUT017,CUS01051,16,2153.97,4.7
TXN0008061,20-04-2018,ITM0019,OUT015,CUS01278,17,2338.75,4.9
TXN0007307,,ITM0165,OUT043,CUS01968,,2096.38,2.1
TXN0006251,11-10-2021,ITM0120,OUT005,CUS01168,9,4550.60,1.6
TXN0004677,27-07-2022,ITM0317,OUT036,CUS01683,17,3014.36,2.9
TXN0005117,08-06-2018,ITM0454,OUT006,CUS00480,9,1245.61,2.7
TXN0007344,03-09-2018,ITM0414,OUT026,CUS00887,9,2619.05,3.7
TXN0004804,23-03-2022,ITM0426,OUT044,CUS01072,20,1526.21,4.8
TXN0001401,21-05-2021,ITM0064,OUT015,CUS00700,9,4162.53,
TXN0007559,10-04-2022,ITM0371,OUT034,CUS01246,6,4429.67,2.3
TXN0006568,21-01-2018,ITM0258,OUT032,CUS00060,10,587.26,5.0
TXN0005025,09-09-2019,ITM0301,OUT013,CUS01248,9,4022.85,1.1
TXN0007313,28-05-2023,ITM0358,OUT022,CUS01900,17,2802.60,2.1
TXN0010436,26-09-2023,ITM0291,OUT037,CUS00835,17,1976.57,4.6
TXN0009803,06-03-2019,ITM0344,OUT047,CUS01951,3,1814.61,4.5
TXN0008716,08-07-2023,ITM0034,OUT024,CUS00757,16,595.01,4.8
TXN0002414,30-01-2022,ITM0407,OUT043,CUS00462,8,4229.75,3.0
TXN0001917,31-08-2022,ITM0298,OUT032,CUS01891,1,635.61,2.3
TXN0005393,06-12-2021,ITM0498,OUT007,CUS01160,8,4648.49,2.2
TXN0007616,09-01-2018,ITM0170,OUT021,CUS01258,4,4477.76,1.0
TXN0009071,25-12-2023,ITM0339,OUT016,CUS00728,3,4935.98,4.2
TXN0003053,09-02-2021,ITM0498,OUT036,CUS01492,2,592.62,2.7
TXN0008288,08-08-2019,ITM0134,OUT017,CUS01580,9,430.43,3.4
TXN0009184,27-10-2023,ITM0012,OUT031,CUS00100,12,127.92,3.6
TXN0003302,25-07-2022,ITM0022,OUT007,CUS00703,9,4235.21,3.3
TXN0007868,15-05-2018,ITM0331,OUT028,CUS01852,14,930.98,3.7
TXN0006305,26-04-2018,ITM0187,OUT027,CUS01788,6,1181.25,3.7
TXN0004078,23-04-2022,ITM0366,OUT030,CUS00671,11,4450.89,1.2
TXN0003832,15-08-2020,ITM0169,OUT044,CUS00065,5,301.17,5.0
TXN0008242,08-04-2022,ITM0270,OUT012,CUS00095,14,4771.80,1.6
TXN0006606,25-02-2020,ITM0456,OUT017,CUS01861,16,542.31,2.1
TXN0007523,12-05-2020,ITM0171,OUT034,CUS00304,15,3292.63,3.3
TXN0004692,27-02-2021,ITM0496,OUT041,CUS00933,10,3032.28,3.9
TXN0008488,01-01-2021,ITM0225,OUT012,CUS00450,20,1938.86,4.8
TXN0006544,19-02-2022,ITM0330,OUT018,CUS01445,17,2639.92,3.2
TXN0010124,13-03-2023,ITM0154,OUT012,CUS01389,4,3889.96,3.0
TXN0007105,29-03-2023,ITM0215,OUT035,CUS01786,17,4472.50,
TXN0003930,01-06-2021,ITM0209,OUT016,CUS00045,4,3441.53,3.4
TXN0008043,23-06-2020,ITM0426,OUT009,CUS00895,5,1940.65,4.0
TXN0006988,15-01-2018,ITM0019,OUT049,CUS00591,10,282.55,3.6
TXN0007607,12-04-2021,ITM0417,OUT048,CUS00518,3,2683.13,3.5
TXN0003649,12-01-2023,ITM0485,OUT033,CUS01554,18,3405.49,4.5
TXN0007445,20-06-2023,ITM0291,OUT022,CUS01802,5,1334.16,2.3
TXN0007051,10-08-2021,ITM0176,OUT030,CUS00519,14,1466.16,3.4
TXN0008474,25-12-2018,ITM0371,OUT032,CUS00812,1,631.24,3.5
TXN0000470,13-02-2020,ITM0037,OUT039,CUS01211,17,1147.49,1.6
TXN0004567,22-05-2019,ITM0339,OUT015,CUS00880,7,1321.27,3.7
TXN0002658,28-12-2021,ITM0091,OUT040,CUS01172,2,233.36,2.0
TXN0005247,16-11-2021,ITM0136,OUT010,CUS00125,19,1229.12,1.8
TXN0000211,24-02-2020,ITM0258,OUT049,CUS00983,1,4129.09,5.0
TXN0002035,17-08-2021,ITM0030,OUT045,CUS00095,3,2560.68,4.8
TXN0010123,30-03-2022,ITM0067,OUT030,CUS01445,9,4631.97,2.5
TXN0004576,17-03-2023,ITM0314,OUT021,CUS00992,20,3354.50,1.6
TXN0000195,03-04-2020,ITM0179,OUT012,CUS00945,20,4501.34,3.2
TXN0008400,21-10-2021,ITM0370,OUT039,CUS01389,5,,4.1
TXN0003121,01-08-2021,ITM0003,OUT002,CUS01623,,2280.47,3.5
TXN0007460,06-03-2020,ITM0256,OUT026,CUS00140,2,1034.55,2.5
TXN0000778,04-09-2021,ITM0210,OUT046,CUS01181,8,103.05,4.6
TXN0009527,06-01-2021,ITM0154,OUT002,CUS00905,4,3855.37,2.3
TXN0005436,07-05-2021,ITM0221,OUT049,CUS01458,4,1359.92,1.6
TXN0003519,21-06-2019,ITM0472,OUT038,CUS01345,17,32.31,1.0
TXN0002225,02-08-2022,ITM0461,OUT004,CUS01137,9,4185.22,3.2
TXN0001726,10-11-2022,ITM0049,OUT004,CUS01461,4,4037.00,4.4
TXN0004109,12-10-2020,ITM0470,OUT016,CUS01644,19,4789.53,1.3
TXN0005549,28-11-2019,ITM0381,OUT049,CUS01598,8,2028.26,2.3
TXN0003686,26-03-2023,ITM0477,OUT011,CUS00658,18,1277.75,4.0
TXN0009322,,ITM0180,OUT007,CUS01571,16,559.90,1.1
TXN0008154,,ITM0022,OUT002,CUS01729,15,,3.0
TXN0009918,27-08-2020,ITM0330,OUT007,CUS01765,14,4639.25,4.1
TXN0003708,27-02-2019,ITM0484,OUT026,CUS00545,5,1022.46,4.4
TXN0006092,29-04-2022,ITM0368,OUT024,CUS00644,10,1219.48,3.0
TXN0009824,16-09-2018,ITM0229,OUT018,CUS01002,6,1019.98,2.9
TXN0009593,30-09-2018,ITM0500,OUT020,CUS00038,10,350.78,3.8
TXN0001672,29-03-2020,ITM0041,OUT030,CUS00993,,4593.21,1.4
TXN0008534,10-07-2020,ITM0197,OUT045,CUS00799,19,2516.57,3.3
TXN0009019,08-08-2018,ITM0091,OUT037,CUS00710,5,,3.9
TXN0007416,09-08-2019,ITM0248,OUT004,CUS01769,14,1235.46,1.8
TXN0005216,25-09-2020,ITM0449,OUT031,CUS00088,7,2485.47,3.7
TXN0001836,01-07-2022,ITM0028,OUT023,CUS01391,3,,2.6
TXN0005252,17-05-2019,ITM0225,OUT025,CUS00150,2,4735.37,4.4
TXN0003240,27-12-2019,ITM0423,OUT023,CUS00171,9,1555.71,2.2
TXN0001048,07-11-2021,ITM0016,OUT047,CUS00531,8,1431.20,2.4
TXN0004737,25-09-2023,ITM0055,OUT012,CUS00854,11,2026.13,3.2
TXN0000947,01-12-2021,ITM0316,OUT046,CUS01791,16,3580.33,4.8
TXN0004919,05-03-2023,ITM0238,OUT014,CUS01051,12,811.68,2.0
TXN0002025,05-11-2020,ITM0451,OUT044,CUS01528,10,779.37,3.2
TXN0005586,18-04-2023,ITM0050,OUT011,CUS01201,15,3780.16,1.8
TXN0009357,26-09-2020,ITM0247,OUT033,CUS00507,16,3230.89,3.2
TXN0008026,03-03-2020,ITM0426,OUT043,CUS01196,10,1457.08,2.7
TXN0000007,22-02-2022,ITM0359,OUT019,CUS00111,4,1297.86,4.4
TXN0004752,29-10-2018,ITM0308,OUT035,CUS00206,16,1492.00,2.5
TXN0010474,24-08-2019,ITM0349,OUT048,CUS00763,3,4802.49,4.1
TXN0008116,27-09-2022,ITM0174,OUT020,CUS00095,6,4758.94,4.0
TXN0010075,11-06-2019,ITM0298,OUT005,CUS00828,1,3646.08,3.4
TXN0005919,04-08-2022,ITM0002,OUT047,CUS01590,20,634.66,2.7
TXN0002853,07-12-2022,ITM0402,OUT031,CUS01241,10,628.34,2.6
TXN0000864,26-08-2020,ITM0405,OUT028,CUS00997,8,3326.27,2.6
TXN0003491,04-08-2018,ITM0160,OUT040,CUS00536,8,1054.31,4.1
TXN0002227,30-11-2019,ITM0123,OUT034,CUS01385,5,2578.06,3.5
TXN0002610,,ITM0300,OUT036,CUS00443,8,4204.86,4.5
TXN0002261,21-07-2018,ITM0491,OUT027,CUS00829,8,2138.95,2.7
TXN0000358,06-03-2022,ITM0261,OUT041,CUS01880,13,1168.27,2.1
TXN0001636,04-08-2021,ITM0247,OUT025,CUS01445,8,1114.67,5.0
TXN0005318,09-05-2018,ITM0442,OUT005,CUS00346,13,,1.9
TXN0003484,03-04-2019,ITM0113,OUT016,CUS01379,16,1814.72,3.8
TXN0008255,01-09-2023,ITM0255,OUT005,CUS00903,18,4057.71,2.8
TXN0004047,29-07-2018,ITM0362,OUT039,CUS00967,1,680.75,3.3
TXN0009104,30-12-2020,ITM0020,OUT008,CUS00241,19,2810.29,1.6
TXN0002155,06-04-2023,ITM0319,OUT026,CUS01088,13,2267.07,1.6
TXN0000913,,ITM0166,OUT006,CUS01437,2,2141.28,
TXN0004383,09-03-2020,ITM0242,OUT005,CUS00076,13,2797.24,1.6
TXN0006978,11-06-2023,ITM0469,OUT028,CUS00970,8,2423.60,4.2
TXN0009203,27-11-2021,ITM0394,OUT024,CUS00122,2,4491.89,2.1
TXN0003919,10-10-2021,ITM0438,OUT021,CUS01632,19,1176.16,1.6
TXN0008402,22-01-2019,ITM0348,OUT027,CUS00575,4,2886.93,2.7
TXN0010314,17-04-2021,ITM0100,OUT027,CUS01517,14,4849.05,4.1
TXN0005113,24-02-2018,ITM0204,OUT001,CUS01432,5,4502.96,2.1
TXN0010382,23-09-2018,ITM0240,OUT025,CUS00272,14,4979.32,3.8
TXN0005613,,ITM0379,OUT049,CUS01597,6,2079.83,2.9
TXN0001292,02-12-2021,ITM0111,OUT013,CUS01494,18,1405.49,
TXN0006681,17-06-2019,ITM0368,OUT027,CUS00466,1,4123.58,3.0
TXN0004207,22-05-2018,ITM0321,OUT042,CUS01314,2,4686.33,1.4
TXN0001085,23-01-2023,ITM0391,OUT048,CUS00529,6,3743.35,1.6
TXN0005834,12-11-2023,ITM0120,OUT014,CUS01309,16,4157.24,3.1
TXN0007578,08-01-2019,ITM0471,OUT014,CUS01940,10,1403.62,3.3
TXN0004591,20-12-2020,ITM0401,OUT006,CUS01890,6,4399.85,1.7
TXN0003725,04-03-2020,ITM0272,OUT006,CUS01963,12,35.26,4.4
TXN0002815,17-03-2023,ITM0149,OUT008,CUS01328,10,3232.20,4.9
TXN0000854,09-03-2023,ITM0338,OUT017,CUS01422,18,2279.72,2.1
TXN0004684,13-10-2018,ITM0106,OUT012,CUS01980,6,4068.61,4.6
TXN0004979,08-10-2018,ITM0426,OUT040,CUS00449,7,236.43,2.2
TXN0001408,09-03-2022,ITM0092,OUT011,CUS00176,19,3637.87,2.3
TXN0003364,05-09-2018,ITM0482,OUT046,CUS01060,13,2636.06,2.4
TXN0001634,16-06-2022,ITM0115,OUT043,CUS01059,11,2486.79,
TXN0000979,02-07-2021,ITM0448,OUT038,CUS01370,1,58.44,1.9
TXN0006553,03-10-2018,ITM0347,OUT017,CUS01806,1,852.44,2.9
TXN0000702,05-04-2018,ITM0238,OUT039,CUS00543,8,3293.09,2.4
TXN0001857,11-05-2021,ITM0058,OUT041,CUS01254,18,2534.77,3.6
TXN0006812,10-09-2020,ITM0415,OUT004,CUS01195,18,4822.68,1.8
TXN0009464,16-10-2020,ITM0140,OUT027,CUS00003,2,2273.40,1.7
TXN0008087,04-02-2020,ITM0202,OUT049,CUS01477,17,772.75,2.3
TXN0009702,29-05-2021,ITM0194,OUT006,CUS00291,8,3870.49,1.7
TXN0001918,15-11-2023,ITM0203,OUT027,CUS01911,,330.83,2.4
TXN0001046,17-01-2018,ITM0335,OUT020,CUS01602,9,2356.62,4.9
TXN0009920,31-07-2022,ITM0200,OUT001,CUS01394,16,2879.96,4.1
TXN0007733,03-10-2018,ITM0318,OUT044,CUS00644,15,4939.18,3.2
TXN0008178,02-07-2023,ITM0476,OUT029,CUS00631,5,4690.24,2.5
TXN0001279,25-03-2020,ITM0045,OUT001,CUS01770,17,2069.36,1.3
TXN0001159,,ITM0149,OUT044,CUS00559,11,4625.25,1.4
TXN0009372,11-10-2021,ITM0461,OUT033,CUS01780,10,2620.71,2.5
TXN0010443,28-04-2020,ITM0341,OUT038,CUS00309,6,2148.75,2.5
TXN0001879,01-09-2021,ITM0461,OUT043,CUS00268,12,1460.15,4.0
TXN0001842,09-03-2020,ITM0148,OUT005,CUS00737,16,2360.12,2.0
TXN0007485,02-10-2019,ITM0360,OUT035,CUS00161,11,4522.71,
TXN0002299,11-06-2018,ITM0413,OUT020,CUS00030,9,201.36,1.8
TXN0005348,20-10-2020,ITM0285,OUT011,CUS01777,14,3423.37,
TXN0004434,19-03-2021,ITM0305,OUT015,CUS01389,3,4691.67,
TXN0003370,01-10-2019,ITM0156,OUT034,CUS00432,15,3486.81,2.3
TXN0005300,21-11-2019,ITM0324,OUT011,CUS00159,3,3714.18,2.5
TXN0002993,15-09-2021,ITM0238,OUT010,CUS00302,,3514.13,3.4
TXN0003887,03-12-2020,ITM0453,OUT038,CUS00774,14,1729.47,1.3
TXN0006856,26-07-2020,ITM0068,OUT047,CUS01366,5,982.23,1.7
TXN0007333,12-09-2018,ITM0425,OUT032,CUS00193,18,1804.80,1.3
TXN0002370,26-09-2023,ITM0498,OUT026,CUS01773,17,77.41,4.7
TXN0001491,17-10-2019,ITM0211,OUT035,CUS01467,,3424.98,4.3
TXN0009018,23-10-2023,ITM0394,OUT014,CUS00821,11,889.70,4.9
TXN0000691,09-12-2019,ITM0241,OUT048,CUS01301,10,4524.45,3.8
TXN0000164,09-03-2018,ITM0225,OUT047,CUS00848,9,463.43,
TXN0005550,30-11-2019,ITM0237,OUT006,CUS00762,19,4958.34,4.0
TXN0009696,16-08-2020,ITM0316,OUT010,CUS01312,15,175.55,1.2
TXN0009590,03-12-2023,ITM0366,OUT018,CUS00300,20,3226.76,1.6
TXN0001252,13-03-2023,ITM0498,OUT019,CUS01590,12,2601.40,3.7
TXN0008796,07-01-2022,ITM0064,OUT036,CUS01965,1,4724.38,1.5
TXN0005418,11-03-2021,ITM0280,OUT039,CUS00494,5,4950.15,2.6
TXN0000490,08-01-2022,ITM0269,OUT029,CUS00692,17,4443.45,
TXN0001426,03-05-2021,ITM0194,OUT033,CUS00853,14,2836.05,4.7
TXN0004330,20-08-2019,ITM0474,OUT035,CUS00451,,4787.28,4.6
TXN0003947,22-12-2018,ITM0146,OUT038,CUS00602,9,921.06,4.2
TXN0000820,12-06-2019,ITM0096,OUT046,CUS01662,2,1277.90,1.6
TXN0004931,19-12-2022,ITM0355,OUT027,CUS00668,18,2001.03,1.2
TXN0003241,27-01-2023,ITM0165,OUT021,CUS00582,11,1721.34,2.5
TXN0003129,18-02-2023,ITM0182,OUT030,CUS01885,10,4347.77,4.2
TXN0002538,18-03-2019,ITM0150,OUT005,CUS01004,14,2985.61,1.2
TXN0009125,17-10-2019,ITM0171,OUT008,CUS00751,7,2760.49,3.7
TXN0008633,,ITM0197,OUT006,CUS00418,17,3229.51,4.0
TXN0004757,29-03-2023,ITM0240,OUT004,CUS01404,4,139.72,4.2
TXN0004546,01-01-2019,ITM0381,OUT002,CUS00180,12,3363.95,4.1
TXN0008814,17-07-2019,ITM0060,OUT007,CUS00779,13,201.53,2.4
TXN0005922,03-02-2020,ITM0217,OUT039,CUS00074,15,4755.34,2.4
TXN0005609,05-11-2020,ITM0474,OUT025,CUS01404,6,4171.56,3.5
TXN0000843,29-05-2022,ITM0359,OUT009,CUS01016,,214.11,4.7
TXN0010154,21-08-2023,ITM0172,OUT034,CUS00051,7,2711.22,1.8
TXN0003307,25-03-2019,ITM0202,OUT047,CUS00679,15,3270.91,2.4
TXN0006855,08-03-2022,ITM0114,OUT009,CUS00501,5,4634.71,3.8
TXN0006422,,ITM0184,OUT031,CUS00689,3,156.44,1.8
TXN0001205,27-08-2018,ITM0414,OUT030,CUS01926,7,2572.60,
TXN0002702,23-06-2019,ITM0129,OUT039,CUS00059,14,4432.12,2.5
TXN0002740,22-10-2021,ITM0276,OUT023,CUS00966,10,4219.62,1.1
TXN0005839,06-02-2018,ITM0062,OUT042,CUS00265,14,960.43,2.3
TXN0005034,03-02-2019,ITM0435,OUT006,CUS00669,16,4991.04,3.5
TXN0006388,29-03-2020,ITM0157,OUT024,CUS00169,8,3921.89,2.7
TXN0003556,26-07-2018,ITM0148,OUT040,CUS01312,18,1536.57,3.1
TXN0008365,09-02-2019,ITM0157,OUT011,CUS01009,16,3802.56,3.5
TXN0010185,02-11-2021,ITM0142,OUT013,CUS00187,12,3156.74,3.8
TXN0004314,09-11-2021,ITM0118,OUT033,CUS01946,12,617.93,2.6
TXN0003466,15-12-2023,ITM0175,OUT018,CUS00451,10,1016.38,2.1
TXN0001094,29-08-2019,ITM0005,OUT022,CUS01744,11,3286.64,4.9
TXN0004139,03-06-2021,ITM0226,OUT013,CUS01684,,575.09,3.9
TXN0008884,21-05-2019,ITM0263,OUT015,CUS00043,2,1348.41,2.7
TXN0005119,01-03-2020,ITM0330,OUT047,CUS00183,3,3021.06,4.5
TXN0009248,19-04-2022,ITM0356,OUT015,CUS00500,15,1176.23,3.5
TXN0007093,26-03-2018,ITM0070,OUT043,CUS01172,2,3589.71,
TXN0001017,10-01-2022,ITM0131,OUT047,CUS00925,9,4883.96,1.3
TXN0005761,02-04-2019,ITM0097,OUT006,CUS01207,4,3815.30,
TXN0009633,18-09-2018,ITM0378,OUT036,CUS00077,16,1341.12,3.8
TXN0001510,21-04-2020,ITM0174,OUT042,CUS00388,5,163.82,4.6
TXN0000792,27-08-2018,ITM0204,OUT023,CUS01487,17,3945.94,
TXN0001038,20-12-2022,ITM0304,OUT036,CUS00458,1,1612.66,1.4
TXN0006245,10-01-2020,ITM0274,OUT017,CUS00432,10,4730.19,4.8
TXN0002902,17-06-2021,ITM0446,OUT010,CUS00170,19,2442.69,
TXN0006511,15-10-2020,ITM0392,OUT006,CUS01663,7,2042.72,
TXN0003327,07-08-2021,ITM0454,OUT049,CUS00379,16,246.10,4.6
TXN0009567,18-05-2019,ITM0466,OUT027,CUS01763,1,3088.09,4.6
TXN0006611,25-03-2019,ITM0044,OUT013,CUS01849,,1136.59,2.4
TXN0008342,12-04-2021,ITM0233,OUT004,CUS00480,6,2289.29,2.9
TXN0010101,21-02-2018,ITM0049,OUT040,CUS01916,6,896.91,1.1
TXN0002779,25-11-2022,ITM0334,OUT020,CUS01730,20,881.43,4.2
TXN0010193,04-11-2019,ITM0331,OUT019,CUS01583,2,474.74,3.3
TXN0010347,22-05-2019,ITM0248,OUT032,CUS00926,10,4354.33,2.9
TXN0008709,28-04-2018,ITM0287,OUT037,CUS00620,10,2004.75,
TXN0007218,30-06-2023,ITM0447,OUT049,CUS00975,,1287.96,2.8
TXN0002986,24-04-2020,ITM0416,OUT007,CUS01700,,1110.79,4.2
TXN0000991,18-02-2021,ITM0474,OUT022,CUS00767,6,1144.97,3.7
TXN0003395,28-02-2019,ITM0211,OUT017,CUS01539,16,1187.46,
TXN0006517,18-01-2020,ITM0350,OUT041,CUS01247,6,2496.01,1.5
TXN0008535,31-03-2020,ITM0194,OUT025,CUS01457,1,1887.11,
TXN0001845,02-07-2023,ITM0399,OUT046,CUS00364,20,3344.22,4.1
TXN0006463,21-06-2020,ITM0466,OUT036,CUS01988,15,885.64,4.9
